company,companyLabel,countryLabel,shipsBuilt,sizeClass,shipsInClass
http://www.wikidata.org/entity/Q700418,Howaldtswerke-Deutsche Werft,Германия,262,3_mini-handy (100-130м),23
http://www.wikidata.org/entity/Q827085,Nobiskrug,Германия,84,4_handysize (130-180м),17
http://www.wikidata.org/entity/Q845786,Cockerill-Sambre,Бельгия,7,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q884303,Nordic Yards Wismar,Германия,224,5_handymax (180-200м),21
http://www.wikidata.org/entity/Q1297442,Moss Verft,Норвегия,45,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q1327429,Fincantieri,Италия,270,3_mini-handy (100-130м),14
http://www.wikidata.org/entity/Q1439358,Fosen Yard,Норвегия,50,6_panamax (200-295м),2
http://www.wikidata.org/entity/Q1453164,Frederikshavn Shipyard,Дания,62,4_handysize (130-180м),24
http://www.wikidata.org/entity/Q1604557,Elsinore Shipyard and Machine Construction,Дания,59,4_handysize (130-180м),25
http://www.wikidata.org/entity/Q1747787,Rickmers Werft,Германия,48,4_handysize (130-180м),12
http://www.wikidata.org/entity/Q1747787,Rickmers Werft,Германский рейх,48,4_handysize (130-180м),12
http://www.wikidata.org/entity/Q2298785,Van der Giessen de Noord,Нидерланды,81,4_handysize (130-180м),41
http://www.wikidata.org/entity/Q3155843,Italcantieri,Италия,14,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q3655767,Cantieri Navali del Tirreno Riuniti,Италия,58,4_handysize (130-180м),11
http://www.wikidata.org/entity/Q6750274,Manitowoc Shipbuilding Company,США,10,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q6764149,Marine Industries Limited,Канада,34,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q10727553,Öresund shipyard,Швеция,63,4_handysize (130-180м),18
http://www.wikidata.org/entity/Q11972223,Glommen Mekaniske verksted,Норвегия,23,2_прибрежное (25-100м),12
http://www.wikidata.org/entity/Q11990799,Nakskov Skibsværft,Дания,28,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q11990799,Nakskov Skibsværft,Дания,28,4_handysize (130-180м),21
http://www.wikidata.org/entity/Q16575033,Hijos de J. Barreras,Испания,51,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q19827622,Orskov Yard,Дания,163,4_handysize (130-180м),20
http://www.wikidata.org/entity/Q21192982,Nuovi Cantieri Apuania,Италия,36,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q47109392,Tangen Verft,Норвегия,22,3_mini-handy (100-130м),8
http://www.wikidata.org/entity/Q124463941,Finnyards,Финляндия,9,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q278500,A. & J. Inglis,Великобритания,44,2_прибрежное (25-100м),10
http://www.wikidata.org/entity/Q290188,Gio. Ansaldo & C.,Италия,74,6_panamax (200-295м),7
http://www.wikidata.org/entity/Q292745,AG Vulcan Stettin,Веймарская республика,195,6_panamax (200-295м),6
http://www.wikidata.org/entity/Q292745,AG Vulcan Stettin,Германская империя,195,6_panamax (200-295м),6
http://www.wikidata.org/entity/Q316438,Deutsche Werft,Германия,66,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q316438,Deutsche Werft,Нацистская Германия,66,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q316438,Deutsche Werft,Веймарская республика,66,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q316438,Deutsche Werft,Германская империя,66,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q316438,Deutsche Werft,Германский рейх,66,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q524435,Нью-Йоркская военно-морская верфь,США,90,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q530989,Балтийский завод,Россия,109,3_mini-handy (100-130м),11
http://www.wikidata.org/entity/Q617597,Alexander Stephen and Sons,Великобритания,87,4_handysize (130-180м),16
http://www.wikidata.org/entity/Q846694,William Cramp and Sons,США,149,3_mini-handy (100-130м),4
http://www.wikidata.org/entity/Q848977,Harland and Wolff,Великобритания,434,5_handymax (180-200м),31
http://www.wikidata.org/entity/Q877321,Pella Sietas,Германия,555,2_прибрежное (25-100м),240
http://www.wikidata.org/entity/Q877321,Pella Sietas,Германия,555,4_handysize (130-180м),165
http://www.wikidata.org/entity/Q880959,Blackwall Yard,Великобритания,14,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q1016699,Бурмейстер и Вайн,Дания,124,7_capesize (295-330м),1
http://www.wikidata.org/entity/Q1025914,Caird & Company,Великобритания,53,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q1025914,Caird & Company,Великобритания,53,3_mini-handy (100-130м),6
http://www.wikidata.org/entity/Q1026563,Caledon Shipbuilding & Engineering Company,Великобритания,36,4_handysize (130-180м),6
http://www.wikidata.org/entity/Q1026563,Caledon Shipbuilding & Engineering Company,Великобритания,36,2_прибрежное (25-100м),8
http://www.wikidata.org/entity/Q1139597,Palmers Shipbuilding and Iron Company,Великобритания,85,2_прибрежное (25-100м),8
http://www.wikidata.org/entity/Q1151382,D. and W. Henderson and Company,Великобритания,17,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q1547220,Sir Raylton Dixon,,13,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q1552142,Reiherstieg Schiffswerfte & Maschinenfabrik,Германия,37,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q1699428,John Brown & Company,Великобритания,224,6_panamax (200-295м),19
http://www.wikidata.org/entity/Q1699428,John Brown & Company,Великобритания,224,3_mini-handy (100-130м),17
http://www.wikidata.org/entity/Q1959394,Muetzelfeldtwerft in Cuxhaven,Германия,25,2_прибрежное (25-100м),14
http://www.wikidata.org/entity/Q2235333,Schiffswerft Christof Ruthof,Германия,10,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q2593294,Woolwich Dockyard,Великобритания,59,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q6860129,Millwall Iron Works,Великобритания,8,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q8016655,William Patterson Shipbuilders,Великобритания,3,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q11158393,Aker Solutions Stord,Норвегия,25,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q13220673,Виккерс,Великобритания,47,6_panamax (200-295м),6
http://www.wikidata.org/entity/Q16938532,Bethlehem Fairfield Shipyard,,67,4_handysize (130-180м),16
http://www.wikidata.org/entity/Q318326,Abeking & Rasmussen,Германия,64,2_прибрежное (25-100м),49
http://www.wikidata.org/entity/Q318326,Abeking & Rasmussen,Германский рейх,64,2_прибрежное (25-100м),49
http://www.wikidata.org/entity/Q327429,Wärtsilä,Финляндия,90,4_handysize (130-180м),46
http://www.wikidata.org/entity/Q1278953,Arctech Helsinki Shipyard,Финляндия,6,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q1289733,Thames Ironworks and Shipbuilding Company,Великобритания,72,3_mini-handy (100-130м),8
http://www.wikidata.org/entity/Q1747787,Rickmers Werft,Германия,48,2_прибрежное (25-100м),11
http://www.wikidata.org/entity/Q1747787,Rickmers Werft,Германский рейх,48,2_прибрежное (25-100м),11
http://www.wikidata.org/entity/Q2234114,Schichau Unterweser,Германия,28,3_mini-handy (100-130м),5
http://www.wikidata.org/entity/Q2560213,Lühring-Werft,Германия,35,2_прибрежное (25-100м),32
http://www.wikidata.org/entity/Q2579015,William Gray & Company,Великобритания,43,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q3200761,Kvaerner Fjellstrand,Норвегия,80,2_прибрежное (25-100м),71
http://www.wikidata.org/entity/Q4939795,Bollinger Shipyards,США,14,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q5871699,Kanadevia Corporation,Япония,69,4_handysize (130-180м),10
http://www.wikidata.org/entity/Q6663729,Lobnitz,Великобритания,13,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q11502552,Shin Kurushima Dockyard,Япония,739,4_handysize (130-180м),314
http://www.wikidata.org/entity/Q11874481,Laivateollisuus,Финляндия,31,2_прибрежное (25-100м),21
http://www.wikidata.org/entity/Q11899761,Uki Workboat,Финляндия,9,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q20730929,Янтарь (судостроительный завод),Россия,45,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q56432811,Astilleros Zamakona,Испания,30,2_прибрежное (25-100м),29
http://www.wikidata.org/entity/Q85717793,Damen Shipyards Gorinchem,Нидерланды,273,2_прибрежное (25-100м),168
http://www.wikidata.org/entity/Q106202080,Astilleros Celaya,Испания,10,2_прибрежное (25-100м),14
http://www.wikidata.org/entity/Q327429,Wärtsilä,Финляндия,90,2_прибрежное (25-100м),17
http://www.wikidata.org/entity/Q20065184,"Workman, Clark and Company",Великобритания,50,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q489243,Samsung Heavy Industries,Республика Корея,831,7_capesize (295-330м),49
http://www.wikidata.org/entity/Q489243,Samsung Heavy Industries,Республика Корея,831,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q489251,HD Hyundai Samho,Республика Корея,586,7_capesize (295-330м),30
http://www.wikidata.org/entity/Q497860,Hanwha Ocean,Республика Корея,1105,2_прибрежное (25-100м),9
http://www.wikidata.org/entity/Q654971,Keppel Verolme,Нидерланды,10,4_handysize (130-180м),3
http://www.wikidata.org/entity/Q657784,Mare Island NSY,США,48,1_малое (<25м),1
http://www.wikidata.org/entity/Q848977,Harland and Wolff,Великобритания,434,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q1193195,Ingalls Shipbuilding,США,216,2_прибрежное (25-100м),11
http://www.wikidata.org/entity/Q2292711,Адмиралтейские верфи,Россия,85,7_capesize (295-330м),4
http://www.wikidata.org/entity/Q2292711,Адмиралтейские верфи,Россия,85,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q3655748,Regio Cantiere di Castellammare di Stabia,Италия,63,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q4700638,Aker Verdal,Норвегия,6,3_mini-handy (100-130м),5
http://www.wikidata.org/entity/Q4822844,Austal USA,США,39,3_mini-handy (100-130м),10
http://www.wikidata.org/entity/Q5210936,Dalian Shipbuilding Industry Company,Китай,287,4_handysize (130-180м),44
http://www.wikidata.org/entity/Q5871699,Kanadevia Corporation,Япония,69,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q6198710,NKK,Япония,184,6_panamax (200-295м),93
http://www.wikidata.org/entity/Q6535665,Levingston Shipbuilding Company,США,28,2_прибрежное (25-100м),11
http://www.wikidata.org/entity/Q7106621,Oshima Shipbuilding,Япония,754,5_handymax (180-200м),425
http://www.wikidata.org/entity/Q7106621,Oshima Shipbuilding,Япония,754,4_handysize (130-180м),40
http://www.wikidata.org/entity/Q10417437,Q10417437,Швеция,4,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q11890180,Rauma-Repola,Финляндия,61,2_прибрежное (25-100м),26
http://www.wikidata.org/entity/Q11982099,Kristiansands Mek. Verksted,Норвегия,22,3_mini-handy (100-130м),6
http://www.wikidata.org/entity/Q47136413,Lindstøl Skips- & Båtbyggeri,Норвегия,21,2_прибрежное (25-100м),16
http://www.wikidata.org/entity/Q49961350,Boelwerf Vlaanderen NV,Бельгия,23,6_panamax (200-295м),3
http://www.wikidata.org/entity/Q1197161,Valmet,Финляндия,39,4_handysize (130-180м),11
http://www.wikidata.org/entity/Q1467758,Todd Pacific Shipyards,США,127,4_handysize (130-180м),6
http://www.wikidata.org/entity/Q5976644,Kaiser Shipyards,США,103,4_handysize (130-180м),6
http://www.wikidata.org/entity/Q7442043,Судостроительная корпорация Сиэтл-Такома,США,64,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q426695,New York Shipbuilding,США,165,4_handysize (130-180м),9
http://www.wikidata.org/entity/Q623503,William Beardmore and Company,Великобритания,47,5_handymax (180-200м),5
http://www.wikidata.org/entity/Q1139597,Palmers Shipbuilding and Iron Company,Великобритания,85,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q2438322,Tod and MacGregor,Великобритания,9,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q2438322,Tod and MacGregor,Великобритания,9,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q3505627,Earle's Shipbuilding,Великобритания,59,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q55947781,Havyard Ship Technology,Норвегия,71,2_прибрежное (25-100м),49
http://www.wikidata.org/entity/Q426695,New York Shipbuilding,США,165,5_handymax (180-200м),9
http://www.wikidata.org/entity/Q497860,Hanwha Ocean,Республика Корея,1105,4_handysize (130-180м),28
http://www.wikidata.org/entity/Q648280,Mitsubishi Heavy Industries,Япония,181,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q654971,Keppel Verolme,Нидерланды,10,8_vlcc и крупнее (>330м),3
http://www.wikidata.org/entity/Q924701,Бродосплит,Хорватия,107,4_handysize (130-180м),23
http://www.wikidata.org/entity/Q1406235,Ferguson Shipbuilders,Великобритания,65,2_прибрежное (25-100м),42
